state,county,candidate,party,total_votes,won
Texas,Carson County,Joe Biden,DEM,297,FALSE
Texas,Carson County,Jo Jorgensen,LIB,37,FALSE
Texas,Carson County,Write-ins,WRI,6,FALSE
Texas,Carson County,Howie Hawkins,GRN,3,FALSE
Texas,Cass County,Donald Trump,REP,11033,TRUE
Texas,Cass County,Joe Biden,DEM,2795,FALSE
Texas,Cass County,Jo Jorgensen,LIB,79,FALSE
Texas,Cass County,Howie Hawkins,GRN,17,FALSE
Texas,Cass County,Write-ins,WRI,3,FALSE
Texas,Castro County,Donald Trump,REP,1602,TRUE
Texas,Castro County,Joe Biden,DEM,466,FALSE
Texas,Castro County,Jo Jorgensen,LIB,9,FALSE
Texas,Castro County,Howie Hawkins,GRN,6,FALSE
Texas,Chambers County,Donald Trump,REP,17353,TRUE
Texas,Chambers County,Joe Biden,DEM,3997,FALSE
Texas,Chambers County,Jo Jorgensen,LIB,250,FALSE
Texas,Chambers County,Howie Hawkins,GRN,50,FALSE
Texas,Chambers County,Write-ins,WRI,2,FALSE
Texas,Cherokee County,Donald Trump,REP,15101,TRUE
Texas,Cherokee County,Joe Biden,DEM,4210,FALSE
Texas,Cherokee County,Jo Jorgensen,LIB,161,FALSE
Texas,Cherokee County,Howie Hawkins,GRN,36,FALSE
Texas,Childress County,Donald Trump,REP,1943,TRUE
Texas,Childress County,Joe Biden,DEM,310,FALSE
Texas,Childress County,Jo Jorgensen,LIB,18,FALSE
Texas,Childress County,Howie Hawkins,GRN,8,FALSE
Texas,Clay County,Donald Trump,REP,5069,TRUE
Texas,Clay County,Joe Biden,DEM,614,FALSE
Texas,Clay County,Jo Jorgensen,LIB,46,FALSE
Texas,Clay County,Howie Hawkins,GRN,12,FALSE
Texas,Cochran County,Donald Trump,REP,809,TRUE
Texas,Cochran County,Joe Biden,DEM,177,FALSE
Texas,Cochran County,Jo Jorgensen,LIB,11,FALSE
Texas,Cochran County,Howie Hawkins,GRN,3,FALSE
Texas,Coke County,Donald Trump,REP,1586,TRUE
Texas,Coke County,Joe Biden,DEM,178,FALSE
Texas,Coke County,Jo Jorgensen,LIB,10,FALSE
Texas,Coke County,Howie Hawkins,GRN,5,FALSE
Texas,Coke County,Write-ins,WRI,0,FALSE
Texas,Coleman County,Donald Trump,REP,3641,TRUE
Texas,Coleman County,Joe Biden,DEM,451,FALSE
Texas,Coleman County,Jo Jorgensen,LIB,23,FALSE
Texas,Coleman County,Howie Hawkins,GRN,9,FALSE
Texas,Coleman County,Write-ins,WRI,0,FALSE
Texas,Collin County,Donald Trump,REP,252318,TRUE
Texas,Collin County,Joe Biden,DEM,230945,FALSE
Texas,Collin County,Jo Jorgensen,LIB,6075,FALSE
Texas,Collin County,Write-ins,WRI,1632,FALSE
Texas,Collin County,Howie Hawkins,GRN,1246,FALSE
Texas,Collingsworth County,Donald Trump,REP,1048,TRUE
Texas,Collingsworth County,Joe Biden,DEM,155,FALSE
Texas,Collingsworth County,Jo Jorgensen,LIB,12,FALSE
Texas,Collingsworth County,Write-ins,WRI,2,FALSE
Texas,Collingsworth County,Howie Hawkins,GRN,1,FALSE
Texas,Colorado County,Donald Trump,REP,7472,TRUE
Texas,Colorado County,Joe Biden,DEM,2420,FALSE
Texas,Colorado County,Jo Jorgensen,LIB,50,FALSE
Texas,Colorado County,Howie Hawkins,GRN,19,FALSE
Texas,Colorado County,Write-ins,WRI,14,FALSE
Texas,Comal County,Donald Trump,REP,62740,TRUE
Texas,Comal County,Joe Biden,DEM,24826,FALSE
Texas,Comal County,Jo Jorgensen,LIB,1106,FALSE
Texas,Comal County,Howie Hawkins,GRN,191,FALSE
Texas,Comanche County,Donald Trump,REP,5177,TRUE
Texas,Comanche County,Joe Biden,DEM,853,FALSE
Texas,Comanche County,Jo Jorgensen,LIB,49,FALSE
Texas,Comanche County,Howie Hawkins,GRN,5,FALSE
Texas,Comanche County,Write-ins,WRI,2,FALSE
Texas,Concho County,Donald Trump,REP,1058,TRUE
Texas,Concho County,Joe Biden,DEM,197,FALSE
Texas,Concho County,Jo Jorgensen,LIB,10,FALSE
Texas,Concho County,Howie Hawkins,GRN,3,FALSE
Texas,Cooke County,Donald Trump,REP,15596,TRUE
Texas,Cooke County,Joe Biden,DEM,3210,FALSE
Texas,Cooke County,Jo Jorgensen,LIB,156,FALSE
Texas,Cooke County,Howie Hawkins,GRN,26,FALSE
Texas,Coryell County,Donald Trump,REP,15438,TRUE
Texas,Coryell County,Joe Biden,DEM,7565,FALSE
Texas,Coryell County,Jo Jorgensen,LIB,410,FALSE
Texas,Coryell County,Howie Hawkins,GRN,77,FALSE
Texas,Cottle County,Donald Trump,REP,540,TRUE
Texas,Cottle County,Joe Biden,DEM,113,FALSE
Texas,Cottle County,Jo Jorgensen,LIB,6,FALSE
Texas,Cottle County,Howie Hawkins,GRN,3,FALSE
Texas,Cottle County,Write-ins,WRI,0,FALSE
Texas,Crane County,Donald Trump,REP,1247,TRUE
Texas,Crane County,Joe Biden,DEM,241,FALSE
Texas,Crane County,Jo Jorgensen,LIB,10,FALSE
Texas,Crane County,Howie Hawkins,GRN,4,FALSE
Texas,Crane County,Write-ins,WRI,1,FALSE
Texas,Crockett County,Donald Trump,REP,1220,TRUE
Texas,Crockett County,Joe Biden,DEM,344,FALSE
Texas,Crockett County,Jo Jorgensen,LIB,9,FALSE
Texas,Crockett County,Howie Hawkins,GRN,1,FALSE
Texas,Crosby County,Donald Trump,REP,1396,TRUE
Texas,Crosby County,Joe Biden,DEM,527,FALSE
Texas,Crosby County,Jo Jorgensen,LIB,22,FALSE
Texas,Crosby County,Howie Hawkins,GRN,8,FALSE
Texas,Culberson County,Joe Biden,DEM,438,TRUE
Texas,Culberson County,Donald Trump,REP,415,FALSE
Texas,Culberson County,Jo Jorgensen,LIB,9,FALSE
Texas,Culberson County,Howie Hawkins,GRN,2,FALSE
Texas,Dallam County,Donald Trump,REP,1389,TRUE
Texas,Dallam County,Joe Biden,DEM,197,FALSE
Texas,Dallam County,Jo Jorgensen,LIB,18,FALSE
Texas,Dallam County,Howie Hawkins,GRN,5,FALSE
Texas,Dallas County,Joe Biden,DEM,598576,TRUE
Texas,Dallas County,Donald Trump,REP,307076,FALSE
Texas,Dallas County,Jo Jorgensen,LIB,9635,FALSE
Texas,Dallas County,Howie Hawkins,GRN,3667,FALSE
Texas,Dallas County,Write-ins,WRI,2684,FALSE
Texas,Dawson County,Donald Trump,REP,2951,TRUE
Texas,Dawson County,Joe Biden,DEM,808,FALSE
Texas,Dawson County,Jo Jorgensen,LIB,25,FALSE
Texas,Dawson County,Howie Hawkins,GRN,5,FALSE
Texas,Deaf Smith County,Donald Trump,REP,3294,TRUE
Texas,Deaf Smith County,Joe Biden,DEM,1264,FALSE
Texas,Deaf Smith County,Jo Jorgensen,LIB,35,FALSE
Texas,Deaf Smith County,Howie Hawkins,GRN,17,FALSE
Texas,Delta County,Donald Trump,REP,2162,TRUE
Texas,Delta County,Joe Biden,DEM,403,FALSE
Texas,Delta County,Jo Jorgensen,LIB,24,FALSE
Texas,Delta County,Howie Hawkins,GRN,3,FALSE
Texas,Denton County,Donald Trump,REP,222480,TRUE
Texas,Denton County,Joe Biden,DEM,188695,FALSE
Texas,Denton County,Jo Jorgensen,LIB,5421,FALSE
Texas,Denton County,Howie Hawkins,GRN,1092,FALSE
Texas,Denton County,Write-ins,WRI,276,FALSE
Texas,DeWitt County,Donald Trump,REP,6567,TRUE
Texas,DeWitt County,Joe Biden,DEM,1494,FALSE
Texas,DeWitt County,Jo Jorgensen,LIB,46,FALSE
Texas,DeWitt County,Howie Hawkins,GRN,11,FALSE
Texas,DeWitt County,Write-ins,WRI,0,FALSE
Texas,Dickens County,Donald Trump,REP,853,TRUE
Texas,Dickens County,Joe Biden,DEM,130,FALSE
Texas,Dickens County,Jo Jorgensen,LIB,3,FALSE
Texas,Dickens County,Howie Hawkins,GRN,2,FALSE
Texas,Dimmit County,Joe Biden,DEM,2264,TRUE
Texas,Dimmit County,Donald Trump,REP,1384,FALSE
Texas,Dimmit County,Jo Jorgensen,LIB,10,FALSE
Texas,Dimmit County,Howie Hawkins,GRN,8,FALSE
Texas,Donley County,Donald Trump,REP,1438,TRUE
Texas,Donley County,Joe Biden,DEM,198,FALSE
Texas,Donley County,Jo Jorgensen,LIB,11,FALSE
Texas,Donley County,Howie Hawkins,GRN,1,FALSE
Texas,Duval County,Joe Biden,DEM,2575,TRUE
Texas,Duval County,Donald Trump,REP,2443,FALSE
Texas,Duval County,Jo Jorgensen,LIB,22,FALSE
Texas,Duval County,Howie Hawkins,GRN,13,FALSE
Texas,Eastland County,Donald Trump,REP,7237,TRUE
Texas,Eastland County,Joe Biden,DEM,983,FALSE
Texas,Eastland County,Jo Jorgensen,LIB,60,FALSE
Texas,Eastland County,Howie Hawkins,GRN,12,FALSE
Texas,Ector County,Donald Trump,REP,32697,TRUE
Texas,Ector County,Joe Biden,DEM,11367,FALSE
Texas,Ector County,Jo Jorgensen,LIB,428,FALSE
Texas,Ector County,Howie Hawkins,GRN,89,FALSE
Texas,Edwards County,Donald Trump,REP,893,TRUE
Texas,Edwards County,Joe Biden,DEM,168,FALSE
Texas,Edwards County,Jo Jorgensen,LIB,5,FALSE
Texas,Edwards County,Howie Hawkins,GRN,0,FALSE
Texas,Ellis County,Donald Trump,REP,56717,TRUE
Texas,Ellis County,Joe Biden,DEM,27565,FALSE
Texas,Ellis County,Jo Jorgensen,LIB,954,FALSE
Texas,Ellis County,Howie Hawkins,GRN,220,FALSE
Texas,Ellis County,Write-ins,WRI,37,FALSE
Texas,El Paso County,Joe Biden,DEM,178126,TRUE
Texas,El Paso County,Donald Trump,REP,84331,FALSE
Texas,El Paso County,Jo Jorgensen,LIB,2746,FALSE
Texas,El Paso County,Howie Hawkins,GRN,1445,FALSE
Texas,El Paso County,Write-ins,WRI,567,FALSE
Texas,Erath County,Donald Trump,REP,13684,TRUE
Texas,Erath County,Joe Biden,DEM,2916,FALSE
Texas,Erath County,Jo Jorgensen,LIB,218,FALSE
Texas,Erath County,Howie Hawkins,GRN,35,FALSE
Texas,Falls County,Donald Trump,REP,4177,TRUE
Texas,Falls County,Joe Biden,DEM,1899,FALSE
Texas,Falls County,Jo Jorgensen,LIB,44,FALSE
Texas,Falls County,Howie Hawkins,GRN,13,FALSE
Texas,Fannin County,Donald Trump,REP,12171,TRUE
Texas,Fannin County,Joe Biden,DEM,2655,FALSE
Texas,Fannin County,Jo Jorgensen,LIB,155,FALSE
Texas,Fannin County,Howie Hawkins,GRN,23,FALSE
Texas,Fayette County,Donald Trump,REP,10171,TRUE
Texas,Fayette County,Joe Biden,DEM,2661,FALSE
Texas,Fayette County,Jo Jorgensen,LIB,83,FALSE
Texas,Fayette County,Howie Hawkins,GRN,26,FALSE
Texas,Fisher County,Donald Trump,REP,1448,TRUE
Texas,Fisher County,Joe Biden,DEM,352,FALSE
Texas,Fisher County,Jo Jorgensen,LIB,21,FALSE
Texas,Fisher County,Howie Hawkins,GRN,5,FALSE
Texas,Floyd County,Donald Trump,REP,1584,TRUE
Texas,Floyd County,Joe Biden,DEM,438,FALSE
Texas,Floyd County,Jo Jorgensen,LIB,15,FALSE
Texas,Floyd County,Howie Hawkins,GRN,2,FALSE
Texas,Foard County,Donald Trump,REP,445,TRUE
Texas,Foard County,Joe Biden,DEM,99,FALSE
Texas,Foard County,Jo Jorgensen,LIB,6,FALSE
Texas,Foard County,Howie Hawkins,GRN,1,FALSE
Texas,Fort Bend County,Joe Biden,DEM,195552,TRUE
Texas,Fort Bend County,Donald Trump,REP,157718,FALSE
Texas,Fort Bend County,Jo Jorgensen,LIB,3028,FALSE
Texas,Fort Bend County,Howie Hawkins,GRN,1091,FALSE
Texas,Fort Bend County,Write-ins,WRI,125,FALSE
Texas,Franklin County,Donald Trump,REP,4161,TRUE
Texas,Franklin County,Joe Biden,DEM,804,FALSE
Texas,Franklin County,Jo Jorgensen,LIB,36,FALSE
Texas,Franklin County,Howie Hawkins,GRN,8,FALSE
Texas,Freestone County,Donald Trump,REP,6991,TRUE
Texas,Freestone County,Joe Biden,DEM,1635,FALSE
Texas,Freestone County,Jo Jorgensen,LIB,67,FALSE
Texas,Freestone County,Howie Hawkins,GRN,18,FALSE
Texas,Frio County,Donald Trump,REP,2823,TRUE
Texas,Frio County,Joe Biden,DEM,2422,FALSE
Texas,Frio County,Jo Jorgensen,LIB,23,FALSE
Texas,Frio County,Howie Hawkins,GRN,11,FALSE
Texas,Gaines County,Donald Trump,REP,5355,TRUE
Texas,Gaines County,Joe Biden,DEM,576,FALSE
Texas,Gaines County,Jo Jorgensen,LIB,54,FALSE
Texas,Gaines County,Howie Hawkins,GRN,10,FALSE
Texas,Galveston County,Donald Trump,REP,93911,TRUE
Texas,Galveston County,Joe Biden,DEM,58842,FALSE
Texas,Galveston County,Jo Jorgensen,LIB,1913,FALSE
Texas,Galveston County,Howie Hawkins,GRN,393,FALSE
Texas,Galveston County,Write-ins,WRI,1,FALSE
Texas,Garza County,Donald Trump,REP,1413,TRUE
Texas,Garza County,Joe Biden,DEM,231,FALSE
Texas,Garza County,Jo Jorgensen,LIB,5,FALSE
Texas,Garza County,Howie Hawkins,GRN,4,FALSE
Texas,Gillespie County,Donald Trump,REP,12514,TRUE
Texas,Gillespie County,Joe Biden,DEM,3176,FALSE
Texas,Gillespie County,Jo Jorgensen,LIB,140,FALSE
Texas,Gillespie County,Howie Hawkins,GRN,16,FALSE
Texas,Glasscock County,Donald Trump,REP,611,TRUE
Texas,Glasscock County,Joe Biden,DEM,39,FALSE
Texas,Glasscock County,Jo Jorgensen,LIB,3,FALSE
Texas,Glasscock County,Howie Hawkins,GRN,0,FALSE
Texas,Goliad County,Donald Trump,REP,3085,TRUE
Texas,Goliad County,Joe Biden,DEM,877,FALSE
Texas,Goliad County,Jo Jorgensen,LIB,24,FALSE
Texas,Goliad County,Howie Hawkins,GRN,2,FALSE
Texas,Gonzales County,Donald Trump,REP,5627,TRUE
Texas,Gonzales County,Joe Biden,DEM,1948,FALSE
Texas,Gonzales County,Jo Jorgensen,LIB,57,FALSE
Texas,Gonzales County,Howie Hawkins,GRN,15,FALSE
Texas,Gray County,Donald Trump,REP,6840,TRUE
Texas,Gray County,Joe Biden,DEM,829,FALSE
Texas,Gray County,Jo Jorgensen,LIB,97,FALSE
Texas,Gray County,Howie Hawkins,GRN,16,FALSE
Texas,Grayson County,Donald Trump,REP,44163,TRUE
Texas,Grayson County,Joe Biden,DEM,14506,FALSE
Texas,Grayson County,Jo Jorgensen,LIB,634,FALSE
Texas,Grayson County,Howie Hawkins,GRN,136,FALSE
Texas,Gregg County,Donald Trump,REP,32493,TRUE
Texas,Gregg County,Joe Biden,DEM,14796,FALSE
Texas,Gregg County,Jo Jorgensen,LIB,551,FALSE
Texas,Gregg County,Howie Hawkins,GRN,113,FALSE
Texas,Gregg County,Write-ins,WRI,29,FALSE
Texas,Grimes County,Donald Trump,REP,9432,TRUE
Texas,Grimes County,Joe Biden,DEM,2833,FALSE
Texas,Grimes County,Jo Jorgensen,LIB,118,FALSE
Texas,Grimes County,Howie Hawkins,GRN,30,FALSE
Texas,Guadalupe County,Donald Trump,REP,47553,TRUE
Texas,Guadalupe County,Joe Biden,DEM,28805,FALSE
Texas,Guadalupe County,Jo Jorgensen,LIB,1023,FALSE
Texas,Guadalupe County,Howie Hawkins,GRN,211,FALSE
Texas,Hale County,Donald Trump,REP,7177,TRUE
Texas,Hale County,Joe Biden,DEM,2279,FALSE
Texas,Hale County,Jo Jorgensen,LIB,97,FALSE
Texas,Hale County,Howie Hawkins,GRN,31,FALSE
Texas,Hall County,Donald Trump,REP,995,TRUE
Texas,Hall County,Joe Biden,DEM,168,FALSE
Texas,Hall County,Jo Jorgensen,LIB,4,FALSE
Texas,Hall County,Howie Hawkins,GRN,1,FALSE
Texas,Hamilton County,Donald Trump,REP,3616,TRUE
Texas,Hamilton County,Joe Biden,DEM,641,FALSE
Texas,Hamilton County,Jo Jorgensen,LIB,52,FALSE
Texas,Hamilton County,Howie Hawkins,GRN,40,FALSE
Texas,Hansford County,Donald Trump,REP,1849,TRUE
Texas,Hansford County,Joe Biden,DEM,166,FALSE
Texas,Hansford County,Jo Jorgensen,LIB,27,FALSE
Texas,Hansford County,Howie Hawkins,GRN,3,FALSE
Texas,Hansford County,Write-ins,WRI,2,FALSE
Texas,Hardeman County,Donald Trump,REP,1330,TRUE
Texas,Hardeman County,Joe Biden,DEM,241,FALSE
Texas,Hardeman County,Jo Jorgensen,LIB,9,FALSE
Texas,Hardeman County,Howie Hawkins,GRN,0,FALSE
Texas,Hardin County,Donald Trump,REP,23858,TRUE
Texas,Hardin County,Joe Biden,DEM,3474,FALSE
Texas,Hardin County,Jo Jorgensen,LIB,276,FALSE
Texas,Hardin County,Howie Hawkins,GRN,27,FALSE
Texas,Harris County,Joe Biden,DEM,918193,TRUE
Texas,Harris County,Donald Trump,REP,700630,FALSE
Texas,Harris County,Jo Jorgensen,LIB,16819,FALSE
Texas,Harris County,Howie Hawkins,GRN,5129,FALSE
Texas,Harris County,Write-ins,WRI,47,FALSE
Texas,Harrison County,Donald Trump,REP,21466,TRUE
Texas,Harrison County,Joe Biden,DEM,7908,FALSE
Texas,Harrison County,Jo Jorgensen,LIB,294,FALSE
Texas,Harrison County,Howie Hawkins,GRN,42,FALSE
Texas,Hartley County,Donald Trump,REP,1868,TRUE
Texas,Hartley County,Joe Biden,DEM,195,FALSE
Texas,Hartley County,Jo Jorgensen,LIB,14,FALSE
Texas,Hartley County,Howie Hawkins,GRN,1,FALSE
Texas,Haskell County,Donald Trump,REP,1840,TRUE
Texas,Haskell County,Joe Biden,DEM,353,FALSE
Texas,Haskell County,Jo Jorgensen,LIB,15,FALSE
Texas,Haskell County,Howie Hawkins,GRN,6,FALSE
Texas,Hays County,Joe Biden,DEM,59524,TRUE
Texas,Hays County,Donald Trump,REP,47680,FALSE
Texas,Hays County,Jo Jorgensen,LIB,1735,FALSE
Texas,Hays County,Howie Hawkins,GRN,418,FALSE
Texas,Hemphill County,Donald Trump,REP,1486,TRUE
Texas,Hemphill County,Joe Biden,DEM,206,FALSE
Texas,Hemphill County,Jo Jorgensen,LIB,25,FALSE
Texas,Hemphill County,Howie Hawkins,GRN,3,FALSE
Texas,Hemphill County,Write-ins,WRI,0,FALSE
Texas,Henderson County,Donald Trump,REP,28911,TRUE
Texas,Henderson County,Joe Biden,DEM,7060,FALSE
Texas,Henderson County,Jo Jorgensen,LIB,264,FALSE
Texas,Henderson County,Howie Hawkins,GRN,75,FALSE
Texas,Hidalgo County,Joe Biden,DEM,128199,TRUE
Texas,Hidalgo County,Donald Trump,REP,90527,FALSE
Texas,Hidalgo County,Jo Jorgensen,LIB,1261,FALSE
Texas,Hidalgo County,Howie Hawkins,GRN,865,FALSE
Texas,Hidalgo County,Write-ins,WRI,32,FALSE
Texas,Hill County,Donald Trump,REP,11926,TRUE
Texas,Hill County,Joe Biden,DEM,2860,FALSE
Texas,Hill County,Jo Jorgensen,LIB,119,FALSE
Texas,Hill County,Howie Hawkins,GRN,26,FALSE
Texas,Hockley County,Donald Trump,REP,6536,TRUE
Texas,Hockley County,Joe Biden,DEM,1482,FALSE
Texas,Hockley County,Jo Jorgensen,LIB,61,FALSE
Texas,Hockley County,Howie Hawkins,GRN,16,FALSE
Texas,Hood County,Donald Trump,REP,26496,TRUE
Texas,Hood County,Joe Biden,DEM,5648,FALSE
Texas,Hood County,Jo Jorgensen,LIB,319,FALSE
Texas,Hood County,Howie Hawkins,GRN,71,FALSE
Texas,Hood County,Write-ins,WRI,7,FALSE
Texas,Hopkins County,Donald Trump,REP,12719,TRUE
Texas,Hopkins County,Joe Biden,DEM,3046,FALSE
Texas,Hopkins County,Jo Jorgensen,LIB,143,FALSE
Texas,Hopkins County,Howie Hawkins,GRN,31,FALSE
Texas,Houston County,Donald Trump,REP,7060,TRUE
Texas,Houston County,Joe Biden,DEM,2314,FALSE
Texas,Houston County,Jo Jorgensen,LIB,56,FALSE
Texas,Houston County,Howie Hawkins,GRN,7,FALSE
Texas,Howard County,Donald Trump,REP,8054,TRUE
Texas,Howard County,Joe Biden,DEM,2069,FALSE
Texas,Howard County,Jo Jorgensen,LIB,89,FALSE
Texas,Howard County,Howie Hawkins,GRN,28,FALSE
Texas,Hudspeth County,Donald Trump,REP,779,TRUE
Texas,Hudspeth County,Joe Biden,DEM,371,FALSE
Texas,Hudspeth County,Jo Jorgensen,LIB,10,FALSE
Texas,Hudspeth County,Howie Hawkins,GRN,5,FALSE
Texas,Hunt County,Donald Trump,REP,29163,TRUE
Texas,Hunt County,Joe Biden,DEM,8906,FALSE
Texas,Hunt County,Jo Jorgensen,LIB,434,FALSE
Texas,Hunt County,Howie Hawkins,GRN,71,FALSE
Texas,Hutchinson County,Donald Trump,REP,7681,TRUE
Texas,Hutchinson County,Joe Biden,DEM,965,FALSE
Texas,Hutchinson County,Jo Jorgensen,LIB,115,FALSE
Texas,Hutchinson County,Howie Hawkins,GRN,10,FALSE
Texas,Irion County,Donald Trump,REP,759,TRUE
Texas,Irion County,Joe Biden,DEM,120,FALSE
Texas,Irion County,Jo Jorgensen,LIB,8,FALSE
Texas,Irion County,Howie Hawkins,GRN,2,FALSE
Texas,Jack County,Donald Trump,REP,3418,TRUE
Texas,Jack County,Joe Biden,DEM,331,FALSE
Texas,Jack County,Jo Jorgensen,LIB,24,FALSE
Texas,Jack County,Howie Hawkins,GRN,9,FALSE
Texas,Jackson County,Donald Trump,REP,5231,TRUE
Texas,Jackson County,Joe Biden,DEM,1033,FALSE
Texas,Jackson County,Jo Jorgensen,LIB,53,FALSE
Texas,Jackson County,Howie Hawkins,GRN,23,FALSE
Texas,Jasper County,Donald Trump,REP,12542,TRUE
Texas,Jasper County,Joe Biden,DEM,2954,FALSE
Texas,Jasper County,Jo Jorgensen,LIB,105,FALSE
Texas,Jasper County,Howie Hawkins,GRN,7,FALSE
Texas,Jeff Davis County,Donald Trump,REP,784,TRUE
Texas,Jeff Davis County,Joe Biden,DEM,501,FALSE
Texas,Jeff Davis County,Jo Jorgensen,LIB,17,FALSE
Texas,Jeff Davis County,Howie Hawkins,GRN,3,FALSE
Texas,Jefferson County,Donald Trump,REP,47570,TRUE
Texas,Jefferson County,Joe Biden,DEM,46073,FALSE
Texas,Jefferson County,Jo Jorgensen,LIB,897,FALSE
Texas,Jefferson County,Howie Hawkins,GRN,199,FALSE
Texas,Jim Hogg County,Joe Biden,DEM,1197,TRUE
Texas,Jim Hogg County,Donald Trump,REP,833,FALSE
Texas,Jim Hogg County,Jo Jorgensen,LIB,4,FALSE
Texas,Jim Hogg County,Howie Hawkins,GRN,2,FALSE
Texas,Jim Wells County,Donald Trump,REP,7453,TRUE
Texas,Jim Wells County,Joe Biden,DEM,6119,FALSE
Texas,Jim Wells County,Jo Jorgensen,LIB,69,FALSE
Texas,Jim Wells County,Howie Hawkins,GRN,28,FALSE
Texas,Johnson County,Donald Trump,REP,54628,TRUE
Texas,Johnson County,Joe Biden,DEM,16464,FALSE
Texas,Johnson County,Jo Jorgensen,LIB,771,FALSE
Texas,Johnson County,Howie Hawkins,GRN,142,FALSE
Texas,Jones County,Donald Trump,REP,5660,TRUE
Texas,Jones County,Joe Biden,DEM,999,FALSE
Texas,Jones County,Jo Jorgensen,LIB,63,FALSE
Texas,Jones County,Howie Hawkins,GRN,19,FALSE
Texas,Karnes County,Donald Trump,REP,3968,TRUE
Texas,Karnes County,Joe Biden,DEM,1234,FALSE
Texas,Karnes County,Jo Jorgensen,LIB,30,FALSE
Texas,Karnes County,Howie Hawkins,GRN,17,FALSE
Texas,Kaufman County,Donald Trump,REP,37624,TRUE
Texas,Kaufman County,Joe Biden,DEM,18405,FALSE
Texas,Kaufman County,Jo Jorgensen,LIB,528,FALSE
Texas,Kaufman County,Howie Hawkins,GRN,146,FALSE
Texas,Kendall County,Donald Trump,REP,20083,TRUE
Texas,Kendall County,Joe Biden,DEM,6020,FALSE
Texas,Kendall County,Jo Jorgensen,LIB,289,FALSE
Texas,Kendall County,Howie Hawkins,GRN,46,FALSE
Texas,Kenedy County,Donald Trump,REP,127,TRUE
Texas,Kenedy County,Joe Biden,DEM,65,FALSE
Texas,Kenedy County,Howie Hawkins,GRN,1,FALSE
Texas,Kenedy County,Jo Jorgensen,LIB,1,FALSE
Texas,Kent County,Donald Trump,REP,411,TRUE
Texas,Kent County,Joe Biden,DEM,47,FALSE
Texas,Kent County,Howie Hawkins,GRN,3,FALSE
Texas,Kent County,Jo Jorgensen,LIB,1,FALSE
Texas,Kerr County,Donald Trump,REP,20879,TRUE
Texas,Kerr County,Joe Biden,DEM,6524,FALSE
Texas,Kerr County,Jo Jorgensen,LIB,283,FALSE
Texas,Kerr County,Howie Hawkins,GRN,51,FALSE
Texas,Kerr County,Write-ins,WRI,8,FALSE
Texas,Kimble County,Donald Trump,REP,1987,TRUE
Texas,Kimble County,Joe Biden,DEM,284,FALSE
Texas,Kimble County,Jo Jorgensen,LIB,17,FALSE
Texas,Kimble County,Howie Hawkins,GRN,4,FALSE
Texas,King County,Donald Trump,REP,151,TRUE
Texas,King County,Joe Biden,DEM,8,FALSE
Texas,King County,Howie Hawkins,GRN,0,FALSE
Texas,King County,Jo Jorgensen,LIB,0,FALSE
Texas,King County,Write-ins,WRI,0,FALSE
Texas,Kinney County,Donald Trump,REP,1144,TRUE
Texas,Kinney County,Joe Biden,DEM,446,FALSE
Texas,Kinney County,Jo Jorgensen,LIB,11,FALSE
Texas,Kinney County,Howie Hawkins,GRN,2,FALSE
Texas,Kleberg County,Donald Trump,REP,5504,TRUE
Texas,Kleberg County,Joe Biden,DEM,5314,FALSE
Texas,Kleberg County,Jo Jorgensen,LIB,97,FALSE
Texas,Kleberg County,Howie Hawkins,GRN,29,FALSE
Texas,Kleberg County,Write-ins,WRI,0,FALSE
Texas,Knox County,Donald Trump,REP,1180,TRUE
Texas,Knox County,Joe Biden,DEM,265,FALSE
Texas,Knox County,Jo Jorgensen,LIB,7,FALSE
Texas,Knox County,Howie Hawkins,GRN,4,FALSE
Texas,Lamar County,Donald Trump,REP,16760,TRUE
Texas,Lamar County,Joe Biden,DEM,4458,FALSE
Texas,Lamar County,Jo Jorgensen,LIB,172,FALSE
Texas,Lamar County,Howie Hawkins,GRN,28,FALSE
Texas,Lamb County,Donald Trump,REP,3521,TRUE
Texas,Lamb County,Joe Biden,DEM,840,FALSE
Texas,Lamb County,Jo Jorgensen,LIB,40,FALSE
Texas,Lamb County,Howie Hawkins,GRN,7,FALSE
Texas,Lampasas County,Donald Trump,REP,8086,TRUE
Texas,Lampasas County,Joe Biden,DEM,2144,FALSE
Texas,Lampasas County,Jo Jorgensen,LIB,145,FALSE
Texas,Lampasas County,Howie Hawkins,GRN,24,FALSE
Texas,La Salle County,Donald Trump,REP,1335,TRUE
Texas,La Salle County,Joe Biden,DEM,1052,FALSE
Texas,La Salle County,Jo Jorgensen,LIB,12,FALSE
Texas,La Salle County,Howie Hawkins,GRN,7,FALSE
Texas,Lavaca County,Donald Trump,REP,8804,TRUE
Texas,Lavaca County,Joe Biden,DEM,1333,FALSE
Texas,Lavaca County,Jo Jorgensen,LIB,46,FALSE
Texas,Lavaca County,Howie Hawkins,GRN,8,FALSE
Texas,Lavaca County,Write-ins,WRI,6,FALSE
Texas,Lee County,Donald Trump,REP,6255,TRUE
Texas,Lee County,Joe Biden,DEM,1750,FALSE
Texas,Lee County,Jo Jorgensen,LIB,65,FALSE
Texas,Lee County,Howie Hawkins,GRN,16,FALSE
Texas,Leon County,Donald Trump,REP,7523,TRUE
Texas,Leon County,Joe Biden,DEM,1072,FALSE
